Vuosi,Kk,Pv,Klo,Aikavyöhyke,Hajasäteily (W/m2),Kokonaissäteily (W/m2),Ilmakehän pitkäaaltosäteily (W/m2),Maanpinnan pitkäaaltosäteily (W/m2)
2019,2,1,22:00,UTC,0,-1.3,286.7,293.4
2019,2,1,23:00,UTC,0,-1.1,287.5,294.5
2019,2,2,00:00,UTC,0,-1.3,287.8,295
2019,2,2,01:00,UTC,0.1,-1,288.4,294.9
2019,2,2,02:00,UTC,0,-1.3,288.4,294.2
2019,2,2,03:00,UTC,0,-1.2,290.5,295.3
2019,2,2,04:00,UTC,0,-0.5,294.4,300.1
2019,2,2,05:00,UTC,0.2,-0.8,295.8,301.4
2019,2,2,06:00,UTC,0,-0.9,296.5,302
2019,2,2,07:00,UTC,1.8,2.5,296.2,302.1
2019,2,2,08:00,UTC,26.1,29.9,295.9,303.6
2019,2,2,09:00,UTC,38.4,44.9,297.1,304.1
2019,2,2,10:00,UTC,29.5,35.6,298.9,305.6
2019,2,2,11:00,UTC,49.6,57.9,299.1,305.9
2019,2,2,12:00,UTC,29.2,34.9,297.7,305.3
2019,2,2,13:00,UTC,19.8,23.6,296.8,304.7
2019,2,2,14:00,UTC,6.3,7.9,297.5,304.8
2019,2,2,15:00,UTC,0,-0.7,297.1,304
2019,2,2,16:00,UTC,0,-1,297.6,304.1
2019,2,2,17:00,UTC,0,-1.2,298.1,304.5
2019,2,2,18:00,UTC,0.1,-0.5,299.4,304.8
2019,2,2,19:00,UTC,0,-0.9,298.8,304.5
2019,2,2,20:00,UTC,0,-0.7,298.6,304.2
2019,2,2,21:00,UTC,0,-0.8,298.4,304.1
2019,2,2,22:00,UTC,0,-0.8,298,304.5
2019,2,2,23:00,UTC,0,-0.7,298.1,304.8
2019,2,3,00:00,UTC,0,-0.8,299.6,304.9
2019,2,3,01:00,UTC,0,-1,299.6,304.7
2019,2,3,02:00,UTC,0,-0.9,298.7,304.5
2019,2,3,03:00,UTC,0,-1,298.4,304.5
2019,2,3,04:00,UTC,0.3,-1.1,296.8,303.4
2019,2,3,05:00,UTC,0,-0.9,298.1,303
2019,2,3,06:00,UTC,0,-0.9,298.3,303.1
2019,2,3,07:00,UTC,3.9,4.8,300.5,304.8
2019,2,3,08:00,UTC,14,17.9,301.8,307
2019,2,3,09:00,UTC,36.9,45.2,304.8,309.9
2019,2,3,10:00,UTC,35.5,43.4,306.4,312.4
2019,2,3,11:00,UTC,18.2,23.6,313.5,316.3
2019,2,3,12:00,UTC,15.6,20,316.6,317.4
2019,2,3,13:00,UTC,13.4,16.6,319.5,318.7
2019,2,3,14:00,UTC,4.6,4.9,324.1,319.9
2019,2,3,15:00,UTC,0.2,-1,326.4,322
2019,2,3,16:00,UTC,0,-0.9,318.1,322.2
2019,2,3,17:00,UTC,0,-1.6,319.2,320.7
2019,2,3,18:00,UTC,0,-1.3,316.3,319.2
2019,2,3,19:00,UTC,0,-1,311.3,318.5
2019,2,3,20:00,UTC,0,-0.3,308,316.6
2019,2,3,21:00,UTC,0,-0.7,306.8,315.4
2019,2,3,22:00,UTC,0,-0.8,305,313.8
2019,2,3,23:00,UTC,0.1,-1,303.3,312.2
2019,2,4,00:00,UTC,0,-1.3,301.6,310.8
2019,2,4,01:00,UTC,0,-1.1,299.5,309.3
2019,2,4,02:00,UTC,0,-1.2,299,309.1
2019,2,4,03:00,UTC,0,-1.4,295.5,306.6
2019,2,4,04:00,UTC,0.1,-1.8,291.8,304.6
2019,2,4,05:00,UTC,0,-2,289,301.6
2019,2,4,06:00,UTC,0,-1.6,287.9,300.7
2019,2,4,07:00,UTC,8.8,8.7,287.1,299.9
2019,2,4,08:00,UTC,9.6,11.8,286.9,298.5
2019,2,4,09:00,UTC,25.9,29.8,285.8,298.2
2019,2,4,10:00,UTC,77.5,166.7,221.2,294.6
2019,2,4,11:00,UTC,91.7,93.9,275.9,296.4
2019,2,4,12:00,UTC,65.8,70.2,281.4,296.6
2019,2,4,13:00,UTC,54.3,55.8,277.5,295.2
2019,2,4,14:00,UTC,12.1,12.8,279.7,292.5
2019,2,4,15:00,UTC,0,-1.1,269,289.1
2019,2,4,16:00,UTC,0,-2.9,236.8,285.4
2019,2,4,17:00,UTC,0,-1.4,273.4,286.9
2019,2,4,18:00,UTC,0,-1.6,271.3,286.8
2019,2,4,19:00,UTC,0,-1.4,275.3,288.1
2019,2,4,20:00,UTC,0,-1.4,281.4,289.9
2019,2,4,21:00,UTC,0,-1.4,289,293
2019,2,4,22:00,UTC,0,-2,291.9,295.9
2019,2,4,23:00,UTC,0,-2.5,287.5,299.6
2019,2,5,00:00,UTC,0,-2.5,297.1,301.9
2019,2,5,01:00,UTC,0,-2.5,301.4,306.7
2019,2,5,02:00,UTC,0.2,-1.7,306.9,311.3
2019,2,5,03:00,UTC,0.1,-1.6,311.7,313.7
2019,2,5,04:00,UTC,0.1,-1.3,313.3,315.4
2019,2,5,05:00,UTC,0.2,-1.1,315.6,317
2019,2,5,06:00,UTC,0,-1.3,316.5,318.7
2019,2,5,07:00,UTC,4.2,4.5,317.2,318.6
2019,2,5,08:00,UTC,12.3,14.2,316,319
2019,2,5,09:00,UTC,15.2,19,317.7,319.1
2019,2,5,10:00,UTC,50.2,60,316.3,319.4
2019,2,5,11:00,UTC,54.6,64.4,314.4,319.1
2019,2,5,12:00,UTC,41.5,50,310.8,317.7
2019,2,5,13:00,UTC,14.4,17.4,312.3,316.8
2019,2,5,14:00,UTC,5.4,6.3,313.4,315.1
2019,2,5,15:00,UTC,0,-0.8,311.5,314.5
2019,2,5,16:00,UTC,0,-1.5,308.4,313.2
2019,2,5,17:00,UTC,0,-1.4,310.9,312.3
2019,2,5,18:00,UTC,0,-1.3,311.1,312.7
2019,2,5,19:00,UTC,0.1,-0.9,310.9,313
2019,2,5,20:00,UTC,0,-1.4,311.2,313.9
2019,2,5,21:00,UTC,0,-1.1,308.8,314.5
2019,2,5,22:00,UTC,0,-1.3,307.5,313.7
2019,2,5,23:00,UTC,0.1,-1.7,306.4,312.9
2019,2,6,00:00,UTC,0,-1.2,305.9,312.7
2019,2,6,01:00,UTC,0,-1.5,304.6,311.6
2019,2,6,02:00,UTC,0,-2,308.3,310.6
2019,2,6,03:00,UTC,0,-2.1,309.4,310
2019,2,6,04:00,UTC,0,-2.4,312.1,309.6
2019,2,6,05:00,UTC,0.1,-2.3,305.7,309.4
2019,2,6,06:00,UTC,0,-3.8,296.9,306.8
2019,2,6,07:00,UTC,16.1,15.8,278,298.3
2019,2,6,08:00,UTC,32.9,113.4,209.3,283.7
2019,2,6,09:00,UTC,58.2,206.5,200.1,282.3
2019,2,6,10:00,UTC,112.5,126.8,213.5,280.8
2019,2,6,11:00,UTC,36.4,241.6,202.1,285.6
2019,2,6,12:00,UTC,36.6,203.4,205.5,285.9
2019,2,6,13:00,UTC,27.7,134.6,206.4,282.7
2019,2,6,14:00,UTC,19.1,49.1,206,269.2
2019,2,6,15:00,UTC,0,-3.8,204.5,263.4
2019,2,6,16:00,UTC,0,-1,280.2,282
2019,2,6,17:00,UTC,0,-2,282.3,285.9
2019,2,6,18:00,UTC,0,-1.6,283.6,288.3
2019,2,6,19:00,UTC,0,-1.2,282.3,288.2
2019,2,6,20:00,UTC,0,-1.7,287.1,291.3
2019,2,6,21:00,UTC,0,-2.3,287.8,292.9
2019,2,6,22:00,UTC,0,-1.9,293.1,298.8
2019,2,6,23:00,UTC,0,-1.4,297.8,303.6
2019,2,7,00:00,UTC,0,-1.8,297,304.7
2019,2,7,01:00,UTC,0,-1.8,293.2,303.7
2019,2,7,02:00,UTC,0,-1.2,287.1,303
2019,2,7,03:00,UTC,0,-1.3,294.8,303.8
2019,2,7,04:00,UTC,0,-1.1,300.3,306.2
2019,2,7,05:00,UTC,0,-1.2,302.5,307.4
2019,2,7,06:00,UTC,0,-1.1,306.3,309.6
2019,2,7,07:00,UTC,3.6,4.6,308.9,311.8
2019,2,7,08:00,UTC,31.6,37.2,309.6,313.3
2019,2,7,09:00,UTC,25,31.2,309.7,314.7
2019,2,7,10:00,UTC,50.9,60.6,314.3,318.8
2019,2,7,11:00,UTC,67.1,79.1,316.7,320.4
2019,2,7,12:00,UTC,49.5,57.9,316.2,320.7
2019,2,7,13:00,UTC,34.4,39.7,316.5,320.8
2019,2,7,14:00,UTC,6.6,8.4,314.9,320.2
2019,2,7,15:00,UTC,0.2,-0.7,314.9,320.3
2019,2,7,16:00,UTC,0.1,-1.4,314.5,320.2
2019,2,7,17:00,UTC,0.1,-1.2,313.7,320.1
2019,2,7,18:00,UTC,0,-1.5,314,319.8
2019,2,7,19:00,UTC,0.2,-1.3,314.5,320
2019,2,7,20:00,UTC,0,-2.1,315.1,320.6
2019,2,7,21:00,UTC,0,-2.5,314.8,320.8
2019,2,7,22:00,UTC,0,-2.2,318.1,320.9
2019,2,7,23:00,UTC,0,-2.1,316.6,320.9
2019,2,8,00:00,UTC,0.1,-1.4,316.8,320.7
2019,2,8,01:00,UTC,0,-1.5,315.8,319.8
2019,2,8,02:00,UTC,0.1,-1.2,315.9,319.5
2019,2,8,03:00,UTC,0.1,-1.1,318.2,319
2019,2,8,04:00,UTC,0,-1.2,318.2,319.3
2019,2,8,05:00,UTC,0.1,-0.8,314.8,319.8
2019,2,8,06:00,UTC,0.2,-0.8,310.7,319.8
2019,2,8,07:00,UTC,9.5,9.8,309.3,319.7
2019,2,8,08:00,UTC,32,36.3,310.1,319.5
2019,2,8,09:00,UTC,14.1,17.1,316.2,318.6
2019,2,8,10:00,UTC,28.7,33.8,314.1,320
2019,2,8,11:00,UTC,24.8,29.4,315.6,320.3
2019,2,8,12:00,UTC,45.7,53,322.4,321.1
2019,2,8,13:00,UTC,13.6,15.6,319.1,321.4
2019,2,8,14:00,UTC,2.1,3.5,319.8,322
2019,2,8,15:00,UTC,0.1,-1.4,324.3,321
2019,2,8,16:00,UTC,0,-1.4,324.9,322.2
2019,2,8,17:00,UTC,0.3,-1.4,327.9,322
2019,2,8,18:00,UTC,0.3,-1.2,328.5,322.8
2019,2,8,19:00,UTC,0.1,-1,319.5,323.2
2019,2,8,20:00,UTC,0.2,-0.5,319.5,323.3
2019,2,8,21:00,UTC,0.2,-1.5,317.6,322.3
2019,2,8,22:00,UTC,0,-1.9,306.8,320.1
2019,2,8,23:00,UTC,0.2,-0.9,309.6,321.1
2019,2,9,00:00,UTC,0.1,-1.6,317.4,321.5
2019,2,9,01:00,UTC,0.1,-0.9,318.3,323
2019,2,9,02:00,UTC,0.6,-0.3,320.6,323.2
2019,2,9,03:00,UTC,0.4,-1,320.9,322.7
2019,2,9,04:00,UTC,0,-1.3,321.2,322.1
2019,2,9,05:00,UTC,0.2,-1.7,322.9,322.8
2019,2,9,06:00,UTC,0.1,-1,321.3,322.7
2019,2,9,07:00,UTC,3.9,3.1,324.2,322.1
2019,2,9,08:00,UTC,24.2,27.5,324.7,322.3
2019,2,9,09:00,UTC,35.2,41.3,324.3,322
2019,2,9,10:00,UTC,28,34.1,324,322
2019,2,9,11:00,UTC,42.8,49.8,324.7,321.8
2019,2,9,12:00,UTC,30.2,34,323.5,321.3
2019,2,9,13:00,UTC,18.3,20.6,321.3,320.6
2019,2,9,14:00,UTC,8.5,9.5,319.3,322.1
2019,2,9,15:00,UTC,0.1,-1.4,320.6,320.6
2019,2,9,16:00,UTC,0,-1,301.4,321
2019,2,9,17:00,UTC,0.2,-0.8,318.2,322.6
2019,2,9,18:00,UTC,0,-0.9,299.4,322.7
2019,2,9,19:00,UTC,0,-1.5,323.6,322.3
2019,2,9,20:00,UTC,0,-1.7,321.6,321
2019,2,9,21:00,UTC,0,-0.8,316.4,321.4
2019,2,9,22:00,UTC,0.3,-1.6,319.8,320.7
2019,2,9,23:00,UTC,0.3,-1.3,322,319.7
2019,2,10,00:00,UTC,0.1,-1.8,321.6,318.9
2019,2,10,01:00,UTC,0.4,-1,321.3,318.6
2019,2,10,02:00,UTC,0.4,-0.8,324.4,319.9
2019,2,10,03:00,UTC,0.3,-0.8,320.1,321.2
2019,2,10,04:00,UTC,0.1,-1,325,322.1
2019,2,10,05:00,UTC,0.1,-1.1,323.4,321.2
2019,2,10,06:00,UTC,0.4,-0.4,321.9,320.9
2019,2,10,07:00,UTC,4.9,6.2,322.9,321.3
2019,2,10,08:00,UTC,16.7,20.1,325.8,322.5
2019,2,10,09:00,UTC,24,28.9,327.9,323.6
2019,2,10,10:00,UTC,72.3,83.1,329.3,324.7
2019,2,10,11:00,UTC,57.3,65.2,328.5,323.9
2019,2,10,12:00,UTC,35.9,41,330.5,324.7
2019,2,10,13:00,UTC,36.4,40.2,323.3,324.6
2019,2,10,14:00,UTC,12.3,13.3,321.8,324.2
2019,2,10,15:00,UTC,2.6,2.4,315.5,324.4
2019,2,10,16:00,UTC,0.1,-0.5,309.5,324.1
2019,2,10,17:00,UTC,0.2,-0.8,309.4,323.9
2019,2,10,18:00,UTC,0.1,-1.5,311.2,322.9
2019,2,10,19:00,UTC,0.1,-1.7,310.7,323.1
2019,2,10,20:00,UTC,0.2,-1.9,311.4,323
2019,2,10,21:00,UTC,0.2,-1.7,321.7,323.4
2019,2,10,22:00,UTC,0,-1.6,321.9,323.1
2019,2,10,23:00,UTC,0,-2.1,325,322
2019,2,11,00:00,UTC,0.2,-1.3,321,323.2
2019,2,11,01:00,UTC,0,-2.5,325,321.4
2019,2,11,02:00,UTC,0,-1.5,324,322.1
2019,2,11,03:00,UTC,0.2,-1.3,315.7,322.3
2019,2,11,04:00,UTC,0.1,-2,320,321.4
2019,2,11,05:00,UTC,0.1,-1.8,322.4,321.4
2019,2,11,06:00,UTC,0,-1.8,321.4,320.3
2019,2,11,07:00,UTC,8.3,8.6,318.1,319.5
2019,2,11,08:00,UTC,42.8,46.5,318,319.7
2019,2,11,09:00,UTC,22.3,26.1,318.3,319.6
2019,2,11,10:00,UTC,27.1,31.1,317.9,319.8
2019,2,11,11:00,UTC,24.8,28.5,317.1,320.4
2019,2,11,12:00,UTC,19.6,21.9,320.8,321.5
2019,2,11,13:00,UTC,29.6,30.9,321.1,320.6
2019,2,11,14:00,UTC,6.1,5.1,318.7,321.4
2019,2,11,15:00,UTC,0.5,-2.5,317.5,321.2
2019,2,11,16:00,UTC,0,-5.3,317.6,321.3
2019,2,11,17:00,UTC,0.1,-5,317.4,321.1
2019,2,11,18:00,UTC,0,-4.2,316.9,320
2019,2,11,19:00,UTC,0.1,-3.8,315.8,319.8
2019,2,11,20:00,UTC,0,-3.1,317.4,320
2019,2,11,21:00,UTC,0.1,-3,319.7,320.2
2019,2,11,22:00,UTC,0.1,-2.7,320.2,320.5
2019,2,11,23:00,UTC,0,-3.1,320.4,319.8
2019,2,12,00:00,UTC,0.1,-2.6,321.1,320.4
2019,2,12,01:00,UTC,0,-2.3,320.5,320.1
2019,2,12,02:00,UTC,0.1,-1.9,317.9,318.7
2019,2,12,03:00,UTC,0,-1.9,288.9,315
2019,2,12,04:00,UTC,0,-2.1,283.5,312.7
2019,2,12,05:00,UTC,0,-2.2,275.1,310.2
2019,2,12,06:00,UTC,0.1,-1.4,271.6,307.9
2019,2,12,07:00,UTC,22.1,23,240.4,304.9
2019,2,12,08:00,UTC,26.2,50.6,214.9,300.6
2019,2,12,09:00,UTC,40.1,229.1,213.9,305.1
2019,2,12,10:00,UTC,37.2,272.9,214.7,307.5
2019,2,12,11:00,UTC,38.2,274.9,218.5,311.2
2019,2,12,12:00,UTC,41,237.8,221.4,311.8
2019,2,12,13:00,UTC,33.7,166.7,222.4,310.8
2019,2,12,14:00,UTC,23.9,76.4,222.5,307.4
2019,2,12,15:00,UTC,4,0.7,221,300.8
2019,2,12,16:00,UTC,0,-3.9,223,303.2
2019,2,12,17:00,UTC,0,-4.3,220.3,298.6
2019,2,12,18:00,UTC,0,-4.4,219.6,298.2
2019,2,12,19:00,UTC,0,-4,217.5,293.4
2019,2,12,20:00,UTC,0,-4.3,214.1,290.3
2019,2,12,21:00,UTC,0,-4.1,209.7,287.3
2019,2,12,22:00,UTC,0,-4.1,210.6,284
2019,2,12,23:00,UTC,0,-3.8,211.7,280.3
2019,2,13,00:00,UTC,0,-3.8,213.8,278.3
2019,2,13,01:00,UTC,0,-4,212.4,275.8
2019,2,13,02:00,UTC,0,-2.9,224.7,277.6
2019,2,13,03:00,UTC,0,-4.1,226.4,278.6
2019,2,13,04:00,UTC,0,-4.3,226.9,280.4
2019,2,13,05:00,UTC,0,-0.6,282,299.6
2019,2,13,06:00,UTC,7,5.5,306.2,308.7
2019,2,13,07:00,UTC,23,24.6,311,312.6
2019,2,13,08:00,UTC,56.9,62.2,316.5,315.8
2019,2,13,09:00,UTC,81.6,91,317.2,318.1
2019,2,13,10:00,UTC,138.3,144.6,319.2,319.7
2019,2,13,11:00,UTC,109.4,118.9,319.8,319.8
2019,2,13,12:00,UTC,84.5,92.4,319.9,319.9
2019,2,13,13:00,UTC,49.2,53.6,319.4,320.2
2019,2,13,14:00,UTC,42.6,43.4,313.8,319
2019,2,13,15:00,UTC,3.9,2.2,314.2,318.8
2019,2,13,16:00,UTC,0,-3.2,300.1,318.1
2019,2,13,17:00,UTC,0,-1.8,313.6,319
2019,2,13,18:00,UTC,0.1,-1.4,312.9,319.6
2019,2,13,19:00,UTC,0.2,-2.3,303.9,318.4
2019,2,13,20:00,UTC,0,-1.4,297.3,318.6
2019,2,13,21:00,UTC,0.1,-1.8,307.2,321.2
2019,2,13,22:00,UTC,0,-1,317.5,323.2
2019,2,13,23:00,UTC,0.1,-1.4,320.7,324.1
2019,2,14,00:00,UTC,0,-2.5,318.9,324.7
2019,2,14,01:00,UTC,0.2,-2,319.4,325.3
2019,2,14,02:00,UTC,0.2,-2.9,305.8,324.2
2019,2,14,03:00,UTC,0.1,-3.1,286,324.2
2019,2,14,04:00,UTC,0.2,-2.8,317.3,323.7
2019,2,14,05:00,UTC,0.1,-4,289.4,321.3
2019,2,14,06:00,UTC,9.8,4,239.9,314.6
2019,2,14,07:00,UTC,54,90.1,248.9,315.6
2019,2,14,08:00,UTC,67.2,75.1,246.4,312.7
2019,2,14,09:00,UTC,51.8,245.1,244.7,319.8
2019,2,14,10:00,UTC,87.7,219.2,254.9,322.3
2019,2,14,11:00,UTC,142.7,145.9,278.9,322.8
2019,2,14,12:00,UTC,124,154.1,260.6,322.9
2019,2,14,13:00,UTC,74.6,77.6,259.4,324.1
2019,2,14,14:00,UTC,63.3,95.4,285.2,327.4
2019,2,14,15:00,UTC,2,0.3,288.1,323.7
2019,2,14,16:00,UTC,0,-2.6,280.4,320.1
2019,2,14,17:00,UTC,0.2,-1.2,317.5,320.5
2019,2,14,18:00,UTC,0,-0.9,321.6,322.1
2019,2,14,19:00,UTC,0.3,-0.8,325.5,324.8
2019,2,14,20:00,UTC,0.2,-1.7,323.1,326.1
2019,2,14,21:00,UTC,0.4,-2.3,288.3,325.6
2019,2,14,22:00,UTC,0.1,-2.5,271.6,325.7
2019,2,14,23:00,UTC,0.1,-2.1,276,326.1
2019,2,15,00:00,UTC,0.1,-2.8,265.8,327.1
2019,2,15,01:00,UTC,0.6,-3,261.7,327.2
2019,2,15,02:00,UTC,0.2,-3.2,269.9,327.3
2019,2,15,03:00,UTC,0,-2.6,275,328.8
2019,2,15,04:00,UTC,0.4,-2.7,282.9,328.3
2019,2,15,05:00,UTC,0.9,-3.1,286.3,326.7
2019,2,15,06:00,UTC,1.4,-1.1,285.6,327.5
2019,2,15,07:00,UTC,24.6,24,291.3,329.5
2019,2,15,08:00,UTC,81.6,84.7,275.5,330.6
2019,2,15,09:00,UTC,131.7,139.3,271.6,332.3
2019,2,15,10:00,UTC,106.1,247.2,268.4,335.7
2019,2,15,11:00,UTC,109.1,210.7,272.3,336.7
2019,2,15,12:00,UTC,148.8,234.7,278.2,337.3
2019,2,15,13:00,UTC,96.7,109.8,279.7,335.3
2019,2,15,14:00,UTC,48.3,45.7,274.5,332
2019,2,15,15:00,UTC,5.9,2.5,274.3,331.1
2019,2,15,16:00,UTC,0.9,-4.1,267.8,329.5
2019,2,15,17:00,UTC,0.7,-3.9,262.9,327.3
2019,2,15,18:00,UTC,0.8,-4,261.3,327.2
2019,2,15,19:00,UTC,0,-3.2,262,328.3
2019,2,15,20:00,UTC,0.1,-4.6,262,322.8
2019,2,15,21:00,UTC,0.1,-4.8,256.8,319.7
2019,2,15,22:00,UTC,0.1,-4.3,256.7,318.9
2019,2,15,23:00,UTC,0,-4.9,256.6,319.2
2019,2,16,00:00,UTC,0,-2.5,300.2,318.2
2019,2,16,01:00,UTC,0,-2.5,314.1,317.5
2019,2,16,02:00,UTC,0,-2.3,316.2,325.6
2019,2,16,03:00,UTC,0.1,-1.2,317.1,319.9
2019,2,16,04:00,UTC,0.3,-1.5,315.8,327.7
2019,2,16,05:00,UTC,0.1,-4.3,244.2,319.2
2019,2,16,06:00,UTC,3.1,0.8,239.6,317.8
2019,2,16,07:00,UTC,25,79.7,239.2,314.3
2019,2,16,08:00,UTC,37.6,171,244.3,318.3
2019,2,16,09:00,UTC,45.4,252.3,249.9,331.3
2019,2,16,10:00,UTC,42.8,294.9,253.5,339.4
2019,2,16,11:00,UTC,59.9,176.8,256.8,348.2
2019,2,16,12:00,UTC,46.3,262.9,256.5,337.3
2019,2,16,13:00,UTC,34,188.1,257,335.6
2019,2,16,14:00,UTC,45.3,109,258.3,331.7
2019,2,16,15:00,UTC,7.2,3.9,254.7,338.1
2019,2,16,16:00,UTC,0,-2.6,288.1,338.5
2019,2,16,17:00,UTC,0.4,-2.2,315.1,337.8
2019,2,16,18:00,UTC,0.7,-3.5,265.5,334.1
2019,2,16,19:00,UTC,0.4,-3.6,256.3,329.2
2019,2,16,20:00,UTC,0,-2.6,275.8,342.7
2019,2,16,21:00,UTC,0.1,-3.2,254,331
2019,2,16,22:00,UTC,0.1,-3.7,236.6,335.6
2019,2,16,23:00,UTC,0.3,-3.6,232.3,322.6
2019,2,17,00:00,UTC,0.1,-3.2,231.6,316.6
2019,2,17,01:00,UTC,0.3,-3.2,232.2,303.7
2019,2,17,02:00,UTC,0.1,-3.3,230.1,324.3
2019,2,17,03:00,UTC,0.2,-3.7,227.9,322.5
2019,2,17,04:00,UTC,0,-3.3,227.8,325.9
2019,2,17,05:00,UTC,0.1,-3.1,228.4,328.3
2019,2,17,06:00,UTC,5.3,4,228.1,340.8
2019,2,17,07:00,UTC,21.1,83.7,228,328.7
2019,2,17,08:00,UTC,36.4,183.5,229,319.2
2019,2,17,09:00,UTC,40.9,261,232.4,340.7
2019,2,17,10:00,UTC,40.2,303.1,234.1,334.5
2019,2,17,11:00,UTC,59.5,329.3,239.1,334
2019,2,17,12:00,UTC,46.3,261.3,237.4,340.3
2019,2,17,13:00,UTC,44.7,190.2,237,324.3
2019,2,17,14:00,UTC,34.8,91.9,235.2,325.9
2019,2,17,15:00,UTC,8.5,7.8,232.1,330.1
2019,2,17,16:00,UTC,0.1,-5,230,318.5
2019,2,17,17:00,UTC,0,-4.7,226.8,321.6
2019,2,17,18:00,UTC,0.1,-3.6,228.2,321.5
2019,2,17,19:00,UTC,0,-4.1,225.3,325.8
2019,2,17,20:00,UTC,0,-5.4,221.2,313.4
2019,2,17,21:00,UTC,0.1,-3.3,254.9,330.7
2019,2,17,22:00,UTC,0,-4.7,263.3,313
2019,2,17,23:00,UTC,0,-5.2,260.4,313.3
2019,2,18,00:00,UTC,0,-6.6,242.1,305.7
2019,2,18,01:00,UTC,0,-5.7,248.6,314.4
2019,2,18,02:00,UTC,0,-3.9,274.3,304.6
2019,2,18,03:00,UTC,0,-2.8,277.6,309.7
2019,2,18,04:00,UTC,0,-3.3,268.6,315.1
2019,2,18,05:00,UTC,0.1,-2.7,288.6,306.5
2019,2,18,06:00,UTC,6.8,8,293.6,315.3
2019,2,18,07:00,UTC,31.5,31.9,297.4,329.6
2019,2,18,08:00,UTC,58.6,61.4,302.2,330.1
2019,2,18,09:00,UTC,113.3,115.9,303,332.3
2019,2,18,10:00,UTC,92.2,99.7,305,329
2019,2,18,11:00,UTC,132.9,286.2,259.9,339
2019,2,18,12:00,UTC,137.8,161.2,302.3,327.3
2019,2,18,13:00,UTC,66.6,67.5,312.2,332.1
2019,2,18,14:00,UTC,18.4,19.2,316.2,335
2019,2,18,15:00,UTC,4.6,4,316,334.6
2019,2,18,16:00,UTC,0.3,-2.1,318,339.8
2019,2,18,17:00,UTC,0.1,-1.3,320.6,323.2
2019,2,18,18:00,UTC,0,-1.3,320.9,317
2019,2,18,19:00,UTC,0.4,-1,321.2,346.1
2019,2,18,20:00,UTC,0.3,-1.2,321.2,337.5
2019,2,18,21:00,UTC,0.2,-1.4,320.4,339.5
2019,2,18,22:00,UTC,0.3,-0.9,322.4,335.4
2019,2,18,23:00,UTC,0.1,-1,322.8,332.8
2019,2,19,00:00,UTC,0,-1.2,322.6,337.7
2019,2,19,01:00,UTC,0.1,-1,322.6,339.9
2019,2,19,02:00,UTC,0.4,-1.1,322.4,340.1
2019,2,19,03:00,UTC,0,-1.5,322.1,336.2
2019,2,19,04:00,UTC,0.2,-1.4,322,331.5
2019,2,19,05:00,UTC,0.2,-1.7,321.5,332.6
2019,2,19,06:00,UTC,1.5,0.9,322.3,334.5
2019,2,19,07:00,UTC,16.6,17.9,322.5,333.6
2019,2,19,08:00,UTC,20.6,22.9,322.1,336.9
2019,2,19,09:00,UTC,15.3,17.3,321.8,342.1
2019,2,19,10:00,UTC,11.6,13.9,323,337.6
2019,2,19,11:00,UTC,11.3,13.7,326.5,343.2
2019,2,19,12:00,UTC,19.7,23.8,325.9,333.7
2019,2,19,13:00,UTC,13.3,15.4,322.1,335.8
2019,2,19,14:00,UTC,9.4,10.2,324.1,335.1
2019,2,19,15:00,UTC,3.4,2.9,321.4,338.7
2019,2,19,16:00,UTC,0.1,-1.3,324,329.8
2019,2,19,17:00,UTC,0,-1.6,321.3,340.8
2019,2,19,18:00,UTC,0.3,-1.5,320.7,332.8
2019,2,19,19:00,UTC,0.1,-1.3,324.5,337
2019,2,19,20:00,UTC,0,-1.6,323.2,340
2019,2,19,21:00,UTC,0.2,-1.5,323.9,335.1
2019,2,19,22:00,UTC,0.5,-1.8,323.4,341.1
2019,2,19,23:00,UTC,0,-1.6,325.3,330.1
2019,2,20,00:00,UTC,0.3,-1.9,324.5,341.8
2019,2,20,01:00,UTC,0.2,-2,322.8,336.5
2019,2,20,02:00,UTC,0.2,-1.8,321.6,336.9
2019,2,20,03:00,UTC,0.2,-1.9,321.2,333.9
2019,2,20,04:00,UTC,0.2,-1.9,305.7,334.7
2019,2,20,05:00,UTC,0.3,-1.7,319.5,340.1
2019,2,20,06:00,UTC,9.7,7.3,318.1,339.7
2019,2,20,07:00,UTC,27.1,28.2,311.3,338.8
2019,2,20,08:00,UTC,55.1,59.6,309.4,342.9
2019,2,20,09:00,UTC,65.1,71.3,309.5,342.8
2019,2,20,10:00,UTC,56.8,61.7,293.8,308.5
2019,2,20,11:00,UTC,175.3,183.7,280.5,328.3
2019,2,20,12:00,UTC,131.1,133.5,282,328.8
2019,2,20,13:00,UTC,98.5,100.2,271.8,330.4
2019,2,20,14:00,UTC,66.9,67.4,255.7,322.8
2019,2,20,15:00,UTC,9.8,10.1,255.6,312.3
2019,2,20,16:00,UTC,0,-2.1,259.1,323.5
2019,2,20,17:00,UTC,0,-2.7,239.7,309.4
2019,2,20,18:00,UTC,0,-2.7,215.1,326.8
2019,2,20,19:00,UTC,0,-2,262.1,313.6
2019,2,20,20:00,UTC,0,-2.8,219.4,300
2019,2,20,21:00,UTC,0,-2.4,238.3,311.4
2019,2,20,22:00,UTC,0,-3,203.4,310.6
2019,2,20,23:00,UTC,0,-3.2,201,288.5
2019,2,21,00:00,UTC,0,-3.6,198.5,291.4
