Vuosi,Kk,Pv,Klo,Aikavyöhyke,Hiilimonoksidi (ug/m3),Typpidioksidi (ug/m3),Typpimonoksidi (ug/m3),Otsoni (ug/m3),Hengitettävät hiukkaset (ug/m3),Pienhiukkaset (ug/m3),Rikkidioksidi (ug/m3),Haisevat rikkiyhdisteet (ugS/m3)
2018,1,16,16:00,UTC,165.4,1.7,0.1,60.7,0,,0.2,
2018,1,16,17:00,UTC,166.5,2,0.1,60.2,0,,0.2,
2018,1,16,18:00,UTC,167.1,2.1,0.1,59.5,0,,0.2,
2018,1,16,19:00,UTC,168.5,2.2,0.1,58.7,0,,0.2,
2018,1,16,20:00,UTC,169.4,2.3,0.1,57.8,0,,0.2,
2018,1,16,21:00,UTC,169.5,2.3,0.1,57.3,0,,0.2,
2018,1,16,22:00,UTC,168.8,2.1,0.1,57.3,0,,0.2,
2018,1,16,23:00,UTC,170.3,2,0.1,57.4,0,,0.2,
2018,1,17,00:00,UTC,172.7,2,0.1,56.6,0,,0.3,
2018,1,17,01:00,UTC,173.1,2.1,0.1,57,0,,0.3,
2018,1,17,02:00,UTC,172.2,2.1,0.1,57.5,0,,0.3,
2018,1,17,03:00,UTC,172.7,2.1,0.1,57.5,0,,0.4,
2018,1,17,04:00,UTC,174.2,2.3,0.1,57,0,,0.4,
2018,1,17,05:00,UTC,175.1,2.5,0.1,56.2,0,,0.4,
2018,1,17,06:00,UTC,178.2,2.9,0.1,55,0,,0.5,
2018,1,17,07:00,UTC,180.9,3.3,0.1,54.9,0,,0.5,
2018,1,17,08:00,UTC,182.9,3.9,0.1,54.1,0,,0.7,
2018,1,17,09:00,UTC,186.9,5.1,0.1,52.1,0,,0.8,
2018,1,17,10:00,UTC,185.7,5.2,0.2,52.8,0,,0.9,
2018,1,17,11:00,UTC,179.6,4.8,0.3,57.5,0,,0.9,
2018,1,17,12:00,UTC,167.1,2.5,0.1,65.2,0,,0.5,
2018,1,17,13:00,UTC,165.9,2.1,0.1,65.4,0,,0.5,
2018,1,17,14:00,UTC,165.3,1.9,0.1,64.8,0,,0.4,
2018,1,17,15:00,UTC,165.9,1.8,0.1,64.5,0,,0.4,
2018,1,17,16:00,UTC,164.7,1.9,0.1,64.7,0,,0.4,
2018,1,17,17:00,UTC,165.5,2,0.1,63.9,0,,0.3,
2018,1,17,18:00,UTC,166,1.9,0.1,64.2,0,,0.3,
2018,1,17,19:00,UTC,165.7,1.9,0.1,63.9,0,,0.2,
2018,1,17,20:00,UTC,165.7,1.9,0.1,62,0,,0.5,
2018,1,17,21:00,UTC,167.1,2,0.1,59.9,0,,2.4,
2018,1,17,22:00,UTC,169.7,2,0.1,58.5,0,,3.8,
2018,1,17,23:00,UTC,171.8,2,0.1,57.9,0,,3.9,
2018,1,18,00:00,UTC,173,1.9,0.1,57.6,0,,3.4,
2018,1,18,01:00,UTC,173.8,1.8,0.1,57.2,0,,2.9,
2018,1,18,02:00,UTC,178.5,1.9,0.1,55.9,0,,3,
2018,1,18,03:00,UTC,177.3,1.9,0.1,56.1,0,,2.3,
2018,1,18,04:00,UTC,180.1,1.8,0.1,56.1,0,,1.7,
2018,1,18,05:00,UTC,179.8,1.7,0.1,56.2,0,,1.4,
2018,1,18,06:00,UTC,179.9,1.6,0.1,56.2,0,,1.5,
2018,1,18,07:00,UTC,180.8,1.5,0.1,56.8,0,,1.8,
2018,1,18,08:00,UTC,181,1.5,0.1,57.7,0,,1.8,
2018,1,18,09:00,UTC,179.3,1.5,0.1,57.8,0,,1.5,
2018,1,18,10:00,UTC,179.8,1.4,0.1,58,0,,1.4,
2018,1,18,11:00,UTC,178.5,1.5,0.1,58.6,0,,1.3,
2018,1,18,12:00,UTC,177.4,1.6,0.1,58.5,0,,1.3,
2018,1,18,13:00,UTC,175.3,1.5,0.1,59.1,0,,1.3,
2018,1,18,14:00,UTC,174.1,1.4,0.1,59.7,0,,1.2,
2018,1,18,15:00,UTC,172.8,1.4,0.1,60.3,0,,1.1,
2018,1,18,16:00,UTC,172,1.3,0.1,60.6,0,,1.1,
2018,1,18,17:00,UTC,171.4,1.3,0.1,61.2,0,,0.9,
2018,1,18,18:00,UTC,170.4,1.3,0.1,62.1,0,,0.7,
2018,1,18,19:00,UTC,169.5,1.2,0.1,62.1,0,,0.7,
2018,1,18,20:00,UTC,168.9,1.1,0.1,62.7,0,,0.6,
2018,1,18,21:00,UTC,168,1.1,0.1,63.4,0,,0.6,
2018,1,18,22:00,UTC,167.3,1,0.1,64.7,0,,0.5,
2018,1,18,23:00,UTC,165.9,1,0.1,65.9,0,,0.4,
2018,1,19,00:00,UTC,166.2,0.9,0.1,66,0,,0.5,
2018,1,19,01:00,UTC,166,0.9,0.1,66.6,0,,0.5,
2018,1,19,02:00,UTC,165.2,0.9,0.1,66.1,0,,0.5,
2018,1,19,03:00,UTC,165.1,0.9,0.1,65.5,0,,0.7,
2018,1,19,04:00,UTC,164.6,1,0.1,65.5,0,,0.7,
2018,1,19,05:00,UTC,163.4,1,0.1,66.4,0,,0.7,
2018,1,19,06:00,UTC,164.1,1,0.1,65.3,0,,0.8,
2018,1,19,07:00,UTC,165.2,1,0.1,64.4,0,,1,
2018,1,19,08:00,UTC,165.2,1,0.1,64.2,0.5,,1.3,
2018,1,19,09:00,UTC,164.1,1,0.1,64.1,0.1,,1.6,
2018,1,19,10:00,UTC,163.1,1,0.1,64.7,0,,1.7,
2018,1,19,11:00,UTC,162.6,1,0.1,64.7,0,,1.9,
2018,1,19,12:00,UTC,163,0.9,0.1,64.8,0,,1.8,
2018,1,19,13:00,UTC,162.3,0.9,0.1,65.7,0,,1.4,
2018,1,19,14:00,UTC,159.5,1.1,0.1,66.7,0.1,,1.2,
2018,1,19,15:00,UTC,159.4,1.2,0.1,65.7,0.2,,1.2,
2018,1,19,16:00,UTC,158.9,1.2,0.1,65.5,0.2,,1.1,
2018,1,19,17:00,UTC,159.1,1.2,0.1,66,0.8,,0.8,
2018,1,19,18:00,UTC,160.8,1.3,0.1,65.5,0,,0.5,
2018,1,19,19:00,UTC,161.6,1.3,0.1,65.1,0,,0.4,
2018,1,19,20:00,UTC,158.9,1,0.1,67.5,0,,0.3,
2018,1,19,21:00,UTC,160.8,0.9,0.1,67.4,0,,0.3,
2018,1,19,22:00,UTC,161.5,0.9,0.1,66.7,0,,0.4,
2018,1,19,23:00,UTC,161.7,0.8,0.1,67.4,0,,0.8,
2018,1,20,00:00,UTC,161,0.7,0.1,69.3,0,,1,
2018,1,20,01:00,UTC,161.4,0.9,0.1,68.6,0,,1.5,
2018,1,20,02:00,UTC,165,2.1,0.1,65.2,0,,2.1,
2018,1,20,03:00,UTC,167.3,2.3,0.1,63.9,0,,1.8,
2018,1,20,04:00,UTC,177.9,1.9,0.1,59.1,0,,1.2,
2018,1,20,05:00,UTC,179.5,1.7,0.1,58.1,0.6,,1.2,
2018,1,20,06:00,UTC,178.7,1.6,0.1,58.5,0,,1.3,
2018,1,20,07:00,UTC,177.5,1.5,0.1,58,0,,1.2,
2018,1,20,08:00,UTC,184.7,1.8,0.1,53.9,0,,1.3,
2018,1,20,09:00,UTC,190,2.7,0.1,49.7,7.7,,1.4,
2018,1,20,10:00,UTC,188.7,2.4,0.1,50.5,12.4,,1.2,
2018,1,20,11:00,UTC,189.8,2.5,0.1,49.5,13.7,,1.3,
2018,1,20,12:00,UTC,188.8,2.6,0.1,50.3,20.3,,1.5,
2018,1,20,13:00,UTC,193.9,3.1,0.1,47.5,7.3,,1.3,
2018,1,20,14:00,UTC,195.5,3,0.1,46.9,6.9,,1.2,
2018,1,20,15:00,UTC,198.1,2.9,0.1,45.8,7,,1.4,
2018,1,20,16:00,UTC,204.2,3.1,0.1,41.9,0.8,,1.8,
2018,1,20,17:00,UTC,207.8,2.7,0.1,41.6,1.2,,2,
2018,1,20,18:00,UTC,206,2.3,0.1,42,0,,2.1,
2018,1,20,19:00,UTC,203.9,2.2,0.1,42.9,5.4,,2.1,
2018,1,20,20:00,UTC,198.4,2.2,0.1,44.4,22.3,,2.2,
2018,1,20,21:00,UTC,199,2.2,0.1,44.3,11.7,,2.7,
2018,1,20,22:00,UTC,199.1,2.2,0.1,44.6,8.6,,2.8,
2018,1,20,23:00,UTC,197.9,2.1,0.1,45.5,8.4,,2.8,
2018,1,21,00:00,UTC,196.1,2.1,0.1,45.8,7.5,,2.9,
2018,1,21,01:00,UTC,194.6,2,0.1,47.3,6.7,,2.5,
2018,1,21,02:00,UTC,190.7,1.9,0.1,50.6,5,,1.9,
2018,1,21,03:00,UTC,189.1,1.7,0.1,51.9,4.2,,1.8,
2018,1,21,04:00,UTC,190.1,1.8,0.1,50.7,3.8,,2,
2018,1,21,05:00,UTC,185,1.6,0.1,54.3,2.6,,1.6,
2018,1,21,06:00,UTC,177.4,1.3,0.1,60.9,1.5,,1,
2018,1,21,07:00,UTC,175.7,1.1,0.1,63,1,,0.7,
2018,1,21,08:00,UTC,173.1,1.1,0.1,66,0.7,,0.6,
2018,1,21,09:00,UTC,172,1,0.1,68.4,0.5,,0.6,
2018,1,21,10:00,UTC,171.7,1.2,0.1,68.9,0.8,,0.5,
2018,1,21,11:00,UTC,170.2,1.1,0.1,71.1,1.1,,0.4,
2018,1,21,12:00,UTC,169.5,1.1,0.1,71.8,0.7,,0.4,
2018,1,21,13:00,UTC,168.2,1,0.1,72.2,0.7,,0.4,
2018,1,21,14:00,UTC,167.6,1.1,0.1,72.4,1,,0.3,
2018,1,21,15:00,UTC,169.4,1.2,0.1,71.2,1.5,,0.4,
2018,1,21,16:00,UTC,171.3,1.3,0.1,69.5,2.2,,0.8,
2018,1,21,17:00,UTC,177.1,1.4,0.1,66.8,2.4,,2.7,
2018,1,21,18:00,UTC,179.1,1.4,0.1,66.2,1.2,,3.5,
2018,1,21,19:00,UTC,179.3,1.5,0.1,66,0.2,,4.1,
2018,1,21,20:00,UTC,180.9,1.6,0.1,65.7,1.1,,4,
2018,1,21,21:00,UTC,182.7,1.5,0.1,65.3,6.1,,4.7,
2018,1,21,22:00,UTC,185.7,1.5,0.1,64.6,6.5,,4.2,
2018,1,21,23:00,UTC,186.9,1.6,0.1,64.1,7.2,,3.7,
2018,1,22,00:00,UTC,188.1,1.5,0.1,63.4,3.3,,2.8,
2018,1,22,01:00,UTC,188.6,1.5,0.1,63.3,0.3,,1.5,
2018,1,22,02:00,UTC,190.8,1.5,0.1,62.7,3.6,,1.1,
2018,1,22,03:00,UTC,192.3,1.9,0.1,62,8,,0.9,
2018,1,22,04:00,UTC,191.5,1.8,0.1,62.9,8.4,,0.8,
2018,1,22,05:00,UTC,189.9,1.6,0.1,63.4,7.1,,0.8,
2018,1,22,06:00,UTC,190,1.6,0.1,63.5,5.1,,0.8,
2018,1,22,07:00,UTC,188.7,1.7,0.1,63.9,2,,0.7,
2018,1,22,08:00,UTC,186.1,1.7,0.1,64.6,2.6,,0.9,
2018,1,22,09:00,UTC,185.5,1.7,0.1,64.2,5,,1.1,
2018,1,22,10:00,UTC,185.9,1.7,0.1,63.5,4.8,,1.1,
2018,1,22,11:00,UTC,184.9,1.5,0.1,64.6,3.3,,1,
2018,1,22,12:00,UTC,184.1,1.5,0.1,64.5,4.9,,1,
2018,1,22,13:00,UTC,185.2,1.5,0.1,63.9,1.7,,1,
2018,1,22,14:00,UTC,186.4,1.5,0.1,63.4,0,,1.1,
2018,1,22,15:00,UTC,186.6,1.5,0.1,63.3,0,,1.1,
2018,1,22,16:00,UTC,185.6,1.4,0.1,64.3,0,,1.3,
2018,1,22,17:00,UTC,185.2,1.6,0.1,64.1,1.2,,1.5,
2018,1,22,18:00,UTC,190.1,1.8,0.1,63.7,3.4,,1.8,
2018,1,22,19:00,UTC,196.8,2.3,0.1,62.2,4.8,,2.8,
2018,1,22,20:00,UTC,199.9,2.7,0.1,61.3,9.4,,3.9,
2018,1,22,21:00,UTC,197.4,2.5,0.1,61.9,6.9,,3.2,
2018,1,22,22:00,UTC,199.6,2.8,0.1,60.6,9.8,,3.9,
2018,1,22,23:00,UTC,196.7,2.7,0.1,61.2,9.2,,3.9,
2018,1,23,00:00,UTC,196.7,2.7,0.1,62.4,6.9,,3.3,
2018,1,23,01:00,UTC,197.2,2.8,0.1,62.3,8.4,,3.1,
2018,1,23,02:00,UTC,197.7,3.1,0.1,61.2,10.1,,3.5,
2018,1,23,03:00,UTC,197.8,3.3,0.1,60.9,10,,3.7,
2018,1,23,04:00,UTC,197.5,2.8,0.1,61,10.4,,4.1,
2018,1,23,05:00,UTC,191.3,2.5,0.1,59.3,9.1,,4,
2018,1,23,06:00,UTC,192,2.4,0.1,54.2,6.8,,4.7,
2018,1,23,07:00,UTC,196,2.4,0.1,54.5,5.4,,5.5,
2018,1,23,08:00,UTC,199.4,2.4,0.1,53.7,4.8,,5,
2018,1,23,09:00,UTC,210.2,2.4,0.1,53.8,4.7,,5.5,
2018,1,23,10:00,UTC,206.8,2.3,0.1,55.9,4.9,,5.2,
2018,1,23,11:00,UTC,197.9,2,0.1,55.8,5.4,,5,
2018,1,23,12:00,UTC,192.2,1.8,0.1,59.3,4.5,,4,
2018,1,23,13:00,UTC,191.3,1.7,0.1,60.2,4.4,,3.3,
2018,1,23,14:00,UTC,190.2,1.5,0.1,60.9,3.9,,2.7,
2018,1,23,15:00,UTC,190,1.4,0.1,61,3.8,,2.6,
2018,1,23,16:00,UTC,191.5,1.4,0.1,59.8,3.5,,3.1,
2018,1,23,17:00,UTC,191.4,1.5,0.1,58.6,2.5,,5.5,
2018,1,23,18:00,UTC,191.1,1.7,0.1,57.5,1.9,,8.3,
2018,1,23,19:00,UTC,191.2,2.6,0.1,56,0.2,,5.3,
2018,1,23,20:00,UTC,191.6,2,0.1,56,1.4,,8.4,
2018,1,23,21:00,UTC,192.2,1.9,0.1,55.6,2.1,,9.3,
2018,1,23,22:00,UTC,192.1,2,0.1,55.2,1.3,,7.3,
2018,1,23,23:00,UTC,191.4,2,0.1,54.8,0.1,,5.9,
2018,1,24,00:00,UTC,190.8,1.9,0.1,54.3,0,,5.3,
2018,1,24,01:00,UTC,190.7,1.7,0.1,54.4,0,,4.7,
2018,1,24,02:00,UTC,191.1,1.6,0.1,54.4,0,,3.7,
2018,1,24,03:00,UTC,192.5,1.8,0.1,53.9,0,,3.6,
2018,1,24,04:00,UTC,196.8,3.1,0.1,51.3,0,,3.2,
2018,1,24,05:00,UTC,195.1,2.9,0.1,51.1,0,,2.7,
2018,1,24,06:00,UTC,198.5,3.3,0.1,51,0,,2.6,
2018,1,24,07:00,UTC,195.7,2.8,0.1,51.6,1.5,,3.1,
2018,1,24,08:00,UTC,195.8,3.2,0.1,51.7,2.2,,2.7,
2018,1,24,09:00,UTC,191.4,2.5,0.1,53.6,0.5,,2.5,
2018,1,24,10:00,UTC,191.1,2.4,0.2,53.4,0.8,,2.5,
2018,1,24,11:00,UTC,189.7,2.3,0.2,53.7,0,,2.5,
2018,1,24,12:00,UTC,189.9,2.4,0.2,52.2,0,,2.6,
2018,1,24,13:00,UTC,189.2,2.2,0.1,53.8,0,,2.6,
2018,1,24,14:00,UTC,188.1,2.1,0.1,55.1,0,,2.2,
2018,1,24,15:00,UTC,188.3,2,0.1,55.5,0,,2,
2018,1,24,16:00,UTC,189.5,2,0.1,55.5,0,,1.9,
2018,1,24,17:00,UTC,190.7,2.1,0.1,55.5,0,,2,
2018,1,24,18:00,UTC,191.4,2.1,0.1,55.3,0,,2.1,
2018,1,24,19:00,UTC,193.7,2.2,0.1,54.1,0,,2,
2018,1,24,20:00,UTC,194.6,2.3,0.1,54.2,0,,2,
2018,1,24,21:00,UTC,196.9,2.5,0.1,53.4,0,,1.9,
2018,1,24,22:00,UTC,199.1,2.7,0.1,52.9,0,,2,
2018,1,24,23:00,UTC,201.5,2.7,0.1,52.5,0,,2.2,
2018,1,25,00:00,UTC,203.1,2.7,0.1,52.6,0,,2.3,
2018,1,25,01:00,UTC,204.5,2.6,0.1,53.6,0,,2.2,
2018,1,25,02:00,UTC,205.6,2.6,0.1,54.4,0,,2.5,
2018,1,25,03:00,UTC,207.5,2.6,0.1,55.8,0,,2.3,
2018,1,25,04:00,UTC,210,2.6,0.1,56.5,0.2,,1.8,
2018,1,25,05:00,UTC,208.4,2.7,0.1,55.7,5.8,,1.7,
2018,1,25,06:00,UTC,209.5,2.7,0.1,55.1,4.6,,1.8,
2018,1,25,07:00,UTC,209.7,2.7,0.1,54.8,0.9,,2,
2018,1,25,08:00,UTC,207.7,2.6,0.1,55,0,,2.3,
2018,1,25,09:00,UTC,207.3,2.4,0.1,54.4,0,,2.6,
2018,1,25,10:00,UTC,206.4,2.3,0.2,54.8,0,,3.4,
2018,1,25,11:00,UTC,206.8,2.4,0.2,55.7,0,,4.1,
2018,1,25,12:00,UTC,206.4,2.5,0.2,56.3,0,,4.1,
2018,1,25,13:00,UTC,205.9,2.5,0.1,56.5,0,,4.2,
2018,1,25,14:00,UTC,203.8,2.3,0.1,56.7,0,,4.4,
2018,1,25,15:00,UTC,201,2.2,0.1,57.5,0,,4.5,
2018,1,25,16:00,UTC,200.1,2,0.1,58.4,0,,4.7,
2018,1,25,17:00,UTC,200.4,2,0.1,58.8,0,,5.1,
2018,1,25,18:00,UTC,200.6,2,0.1,58.6,0.5,,5.7,
2018,1,25,19:00,UTC,200.5,2.1,0.1,58.3,5.2,,9.6,
2018,1,25,20:00,UTC,199.9,2.1,0.1,58.1,4,,10.7,
2018,1,25,21:00,UTC,201,2.1,0.1,57.8,2,,11.5,
2018,1,25,22:00,UTC,201.2,2,0.1,57.4,4.6,,12.8,
2018,1,25,23:00,UTC,203.4,1.9,0.1,56.3,3.9,,10,
2018,1,26,00:00,UTC,204.2,1.9,0.1,56.4,5.3,,8.9,
2018,1,26,01:00,UTC,205,1.8,0.1,56.4,7.7,,7,
2018,1,26,02:00,UTC,209.1,1.7,0.1,57,3.7,,4.3,
2018,1,26,03:00,UTC,214,1.7,0.1,57.4,0,,3.1,
2018,1,26,04:00,UTC,215.6,1.7,0.1,58.2,0,,2.4,
2018,1,26,05:00,UTC,218,1.7,0.1,58,0,,1.9,
2018,1,26,06:00,UTC,221.7,1.7,0.1,57.1,0,,1.7,
2018,1,26,07:00,UTC,218.3,1.6,0.1,58.3,0,,1.6,
2018,1,26,08:00,UTC,213.3,1.8,0.2,59.5,0,,1.3,
2018,1,26,09:00,UTC,208.9,1.5,0.1,60.2,0,,1.2,
2018,1,26,10:00,UTC,203.8,1.4,0.1,61.7,0,,1.1,
2018,1,26,11:00,UTC,202.6,1.4,0.1,62,0,,1,
2018,1,26,12:00,UTC,202.2,1.4,0.1,62,0,,0.9,
2018,1,26,13:00,UTC,201.2,1.3,0.1,62.4,0,,0.8,
2018,1,26,14:00,UTC,202.1,1.4,0.1,62.3,0,,0.9,
2018,1,26,15:00,UTC,200,1.4,0.1,63.3,0,,0.8,
2018,1,26,16:00,UTC,198.2,1.3,0.1,65.3,0,,0.7,
2018,1,26,17:00,UTC,197.9,1.3,0.1,65,0,,0.7,
2018,1,26,18:00,UTC,196.3,1.2,0.1,65.6,0,,0.7,
2018,1,26,19:00,UTC,190.5,1.2,0.1,67.8,0,,0.6,
2018,1,26,20:00,UTC,186.3,1.2,0.1,69.6,0.1,,0.5,
2018,1,26,21:00,UTC,187.2,1.2,0.1,69.1,2.2,,0.5,
2018,1,26,22:00,UTC,188.6,1.1,0.1,68.4,2.7,,0.6,
2018,1,26,23:00,UTC,189.7,1.1,0,68.2,1.7,,0.5,
2018,1,27,00:00,UTC,187.1,1.1,0.1,68.7,2.8,,0.6,
2018,1,27,01:00,UTC,184.8,1,0.1,68.9,1.5,,0.5,
2018,1,27,02:00,UTC,183.1,1,0.1,68.9,2.1,,0.5,
2018,1,27,03:00,UTC,182.1,1,0.1,68.8,0,,0.5,
2018,1,27,04:00,UTC,182.2,1,0.1,69,4.1,,0.4,
2018,1,27,05:00,UTC,181.7,0.9,0.1,69.1,3.6,,0.4,
2018,1,27,06:00,UTC,181.2,0.9,0.1,69.5,0,,0.3,
2018,1,27,07:00,UTC,180.6,0.9,0.1,69.4,0,,0.4,
2018,1,27,08:00,UTC,180.7,0.9,0.1,69.2,0.8,,0.4,
2018,1,27,09:00,UTC,180.1,1,0.1,69.3,1.2,,0.4,
2018,1,27,10:00,UTC,180.3,0.9,0.1,69.4,0.8,,0.4,
2018,1,27,11:00,UTC,180.7,0.9,0.1,69.9,0,,0.4,
2018,1,27,12:00,UTC,179.9,0.9,0.1,70.3,0.2,,0.4,
2018,1,27,13:00,UTC,179.4,0.8,0.1,70.6,0.1,,0.4,
2018,1,27,14:00,UTC,179.1,0.8,0.1,70.7,0.1,,0.4,
2018,1,27,15:00,UTC,177.3,0.8,0.1,70.9,0.2,,0.4,
2018,1,27,16:00,UTC,178.9,0.8,0,70.7,0.2,,0.4,
2018,1,27,17:00,UTC,179.1,0.8,0.1,70.2,0.1,,0.4,
2018,1,27,18:00,UTC,179.4,0.8,0.1,69.7,0,,0.4,
2018,1,27,19:00,UTC,180.6,0.9,0,66.9,0,,0.4,
2018,1,27,20:00,UTC,181.3,0.9,0.1,65.5,0,,0.3,
2018,1,27,21:00,UTC,179.4,0.8,0.1,67.5,0,,0.3,
2018,1,27,22:00,UTC,178.7,0.8,0.1,69,0,,0.3,
2018,1,27,23:00,UTC,176.7,0.7,0.1,70.9,0,,0.3,
2018,1,28,00:00,UTC,176.1,0.7,0,70.1,0,,0.3,
2018,1,28,01:00,UTC,177,0.7,0,70.4,0,,0.4,
2018,1,28,02:00,UTC,176.8,0.7,0.1,70.6,0,,0.3,
2018,1,28,03:00,UTC,174.3,0.7,0.1,71.8,0,,0.3,
2018,1,28,04:00,UTC,174.9,0.7,0.1,71.3,0,,0.3,
2018,1,28,05:00,UTC,176,0.7,0.1,70.9,0,,0.3,
2018,1,28,06:00,UTC,175.9,0.7,0,70.1,0,,0.3,
2018,1,28,07:00,UTC,176.1,0.7,0,69.5,0,,0.3,
2018,1,28,08:00,UTC,177.5,0.7,0.1,68.5,0,,0.3,
2018,1,28,09:00,UTC,178.9,1,0.1,66,0,,0.4,
2018,1,28,10:00,UTC,180.1,1,0.1,64.4,0,,0.3,
2018,1,28,11:00,UTC,180.8,1.1,0.1,64.1,0,,0.3,
2018,1,28,12:00,UTC,181.3,1.2,0.1,63.2,0,,0.3,
2018,1,28,13:00,UTC,181.5,1.4,0.1,62.8,0,,0.3,
2018,1,28,14:00,UTC,181.5,1.1,0.1,67.1,0,,0.3,
2018,1,28,15:00,UTC,182.9,1.5,0,62.6,0,,0,
2018,1,28,16:00,UTC,182.2,1.5,0.1,62.9,0,,0.3,
2018,1,28,17:00,UTC,184.4,1.2,0.1,63.8,0,,0.2,
2018,1,28,18:00,UTC,185.1,1,0.1,64,0,,0.1,
2018,1,28,19:00,UTC,185.5,1.1,0.1,63.8,0,,0,
2018,1,28,20:00,UTC,185.1,0.9,0.1,64.3,0,,0.1,
2018,1,28,21:00,UTC,184.2,0.8,0.1,65.3,0,,0.2,
2018,1,28,22:00,UTC,181.9,0.8,0.1,66.4,0,,0.2,
2018,1,28,23:00,UTC,178.6,0.8,0.1,67.3,0,,0.3,
2018,1,29,00:00,UTC,175.7,0.7,0.1,68.8,0,,0.3,
2018,1,29,01:00,UTC,175.8,0.7,0.1,68.3,0,,0.3,
2018,1,29,02:00,UTC,175.7,0.7,0.1,68.1,0,,0,
2018,1,29,03:00,UTC,177.9,0.7,0.1,66.8,0,,0,
2018,1,29,04:00,UTC,179.9,0.8,0.1,65.4,0,,0.1,
2018,1,29,05:00,UTC,181.3,0.8,0.1,65.6,0,,0.3,
2018,1,29,06:00,UTC,182.2,0.8,0.1,65,0,,0.2,
2018,1,29,07:00,UTC,183.1,0.8,0.1,66.1,0,,0.3,
2018,1,29,08:00,UTC,183.7,0.8,0.1,67.2,0,,0.3,
2018,1,29,09:00,UTC,183.8,0.9,0.1,65.5,0,,0.2,
2018,1,29,10:00,UTC,183.3,1.1,0.1,63.9,0,,0.4,
2018,1,29,11:00,UTC,184.4,0.9,0.1,66.3,0.2,,0.5,
2018,1,29,12:00,UTC,190.1,0.9,0.1,68.2,0,,0.6,
2018,1,29,13:00,UTC,190.5,0.9,0.1,68.3,0,,0.6,
2018,1,29,14:00,UTC,190.6,0.8,0.1,70.4,0,,0.4,
2018,1,29,15:00,UTC,190.6,0.9,0.1,67.9,0.1,,0.7,
2018,1,29,16:00,UTC,188.4,1.1,0.1,64.5,0,,0.7,
2018,1,29,17:00,UTC,187.4,0.9,0.1,54.5,0,,0.6,
2018,1,29,18:00,UTC,191.2,1,0.1,54.8,0,,0.7,
2018,1,29,19:00,UTC,193,1,0.1,54.6,0,,0.7,
2018,1,29,20:00,UTC,192.2,1,0.1,54.8,0,,0.5,
2018,1,29,21:00,UTC,192.5,1.1,0.1,54.5,0,,0.6,
2018,1,29,22:00,UTC,190.7,1.1,0.1,55.3,0,,0.5,
2018,1,29,23:00,UTC,190.6,1.1,0.1,55.8,0,,0.3,
2018,1,30,00:00,UTC,191.1,1.1,0.1,54.7,0,,0.4,
2018,1,30,01:00,UTC,192.8,1.1,0.1,53.1,0,,0.5,
2018,1,30,02:00,UTC,190.8,1.1,0.1,54.1,0.6,,2.1,
2018,1,30,03:00,UTC,187.3,1.1,0.1,58.9,8.8,,3.4,
2018,1,30,04:00,UTC,179.4,1,0.1,66.6,1.4,,0.9,
2018,1,30,05:00,UTC,187.9,1.1,0.1,60.2,12.5,,1.1,
2018,1,30,06:00,UTC,193,1,0.1,58.7,3.8,,1.1,
2018,1,30,07:00,UTC,195,1,0.1,56.1,0.1,,0.6,
2018,1,30,08:00,UTC,192.5,1,0.1,56,7.5,,0.7,
2018,1,30,09:00,UTC,181.7,1,0.1,62.9,2.1,,0.4,
2018,1,30,10:00,UTC,182.9,1,0.1,61.4,1.3,,0.5,
2018,1,30,11:00,UTC,177.7,0.9,0.1,68.5,0,,0.3,
2018,1,30,12:00,UTC,175.2,0.9,0.1,72.3,0,,0.3,
2018,1,30,13:00,UTC,178.1,0.9,0.1,69.7,0.3,,0.3,
2018,1,30,14:00,UTC,187.7,1,0.1,60,4.9,,0.5,
2018,1,30,15:00,UTC,189.3,1,0.1,60.2,8.1,,0.6,
2018,1,30,16:00,UTC,190.2,1.2,0.1,56.6,0.2,,0.7,
2018,1,30,17:00,UTC,189.9,1.2,0.1,55.6,0,,0.6,
2018,1,30,18:00,UTC,190.9,1.3,0.1,55.3,0.5,,0.6,
2018,1,30,19:00,UTC,189.8,1.1,0.1,56,5.5,,0.6,
2018,1,30,20:00,UTC,189.1,1.1,0.1,57.3,6.9,,0.5,
2018,1,30,21:00,UTC,185.6,1,0.1,61.2,3.4,,0.4,
2018,1,30,22:00,UTC,189,1.1,0.1,57.9,3.1,,0.5,
2018,1,30,23:00,UTC,188.8,1.1,0.1,57.2,9,,0.6,
2018,1,31,00:00,UTC,190.2,1.2,0.1,56,1.4,,0.6,
2018,1,31,01:00,UTC,190.5,1.2,0.1,55.8,0,,0.5,
2018,1,31,02:00,UTC,190.7,1.2,0.1,55,0,,0.5,
2018,1,31,03:00,UTC,190.8,1.2,0.1,55.1,0,,0.5,
2018,1,31,04:00,UTC,190.2,1.1,0.1,57.6,1,,0.5,
2018,1,31,05:00,UTC,189.5,1.1,0.1,57.8,0,,0.7,
2018,1,31,06:00,UTC,189.9,1.1,0.1,58.3,0,,1.1,
2018,1,31,07:00,UTC,189.8,1,0.1,60.4,0.5,,2.2,
2018,1,31,08:00,UTC,190.8,1,0.1,59.3,1.9,,2.3,
2018,1,31,09:00,UTC,191.4,1.1,0.1,58.1,0.3,,1.5,
2018,1,31,10:00,UTC,190.4,1.1,0.1,59.9,3.6,,1.1,
